drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions	pubmed_ids
DB00144	target	Q9NXE4	55627	Human	unknown		16517606
DB00144	target	Q9NY59	55512	Human	unknown		16517606|12566438
DB00144	target	Q9Y2Q0	10396	Human	unknown		12697835|15971000|16179347|16618126
DB00144	target	P17252	5578	Human	unknown		12269833|14698304|16114872|17367165
DB00163	target	P17252	5578	Human	unknown		17139284|17016423|9430404|11736999|11850093
DB05013	target	P17252	5578	Human	unknown	ligand	15126366
DB08846	target	P17252	5578	Human	unknown	inhibitor, competitive	9581512
DB00144	target	P48651	9791	Human	unknown		12761285|12912985|15130088|16627002
DB00144	target	Q9UG56	23761	Human	unknown		14660568|15522831|15522832|15273086|16246067
DB00144	target	Q8WTV0	949	Human	unknown		15541376|14594995|15791597|16371234|16530182
DB00145	target	P22557	212	Human	unknown		17139284|17016423|7883699|12686158|8407861
DB00145	target	P23434	2653	Human	unknown		17361008
DB03187	target	P23434	2653	Human	unknown		17139284|17016423|10592235
DB03760	target	P23434	2653	Human	unknown		10592235
DB00145	target	P41250	2617	Human	unknown		17150752|17433503|16982409|17544401|17035524
DB00145	target	Q14032	570	Human	unknown		17379925|17416343|17256745|16931649
DB00145	target	Q14330	2841	Human	unknown		17139284|17016423
DB00145	target	Q6IB77	10249	Human	unknown		17146584|17143481
DB00145	target	Q7Z2H8	206358	Human	unknown		17139284|17016423|15058382|16052352|14718599
DB00160	target	Q7Z2H8	206358	Human	unknown		17139284|17016423|16373326
DB00659	transporter	Q7Z2H8	206358	Human	unknown		10711343
DB01080	transporter	Q7Z2H8	206358	Human	unknown		16331283
DB02853	transporter	Q7Z2H8	206358	Human	unknown		14718599
DB06554	transporter	Q7Z2H8	206358	Human	unknown	substrate	19900542
DB08835	transporter	Q7Z2H8	206358	Human	unknown	substrate|Other	16627568
DB08847	transporter	Q7Z2H8	206358	Human	unknown		14718599
DB00145	target	Q8WU03	219970	Human	unknown		17139284|17016423
DB00145	target	Q969I3	92292	Human	unknown		17139284|17016423
DB00145	target	Q9H598	140679	Human	unknown		17418495|17554001|17652600
DB00145	target	Q9P0Z9	51268	Human	unknown		17139284|17016423
DB00145	target	Q9Y345	9152	Human	unknown		16884688
DB00145	target	P48067	6536	Human	unknown		16899062|17017963|17462677|17504107|17597258
DB00145	target	P23415	2741	Human	unknown		17154252|16884688
DB00431	target	P23415	2741	Human	unknown	antagonist	12614680|20600211
DB00753	target	P23415	2741	Human	yes	agonist	17139284|17016423|16973644
DB00898	target	P23415	2741	Human	yes	agonist	17139284|17016423|21044637|20713066|9452448
DB01028	target	P23415	2741	Human	yes	agonist	17139284|17016423|10683198
DB01159	target	P23415	2741	Human	unknown	allosteric modulator	17139284|17016423|15287733
DB01189	target	P23415	2741	Human	yes	agonist	17139284|17016423|16973644
DB01236	target	P23415	2741	Human	yes	agonist	17139284|17016423
DB01381	target	P23415	2741	Human	unknown	antagonist	18221374
DB03929	target	P23415	2741	Human	unknown		11752352
DB05417	target	P23415	2741	Human	unknown		
DB00145	target	P48167	2743	Human	unknown		16884688
DB00431	target	P48167	2743	Human	unknown	antagonist	12614680|20600211
DB00145	target	O75311	8001	Human	unknown		17154252|17550639
DB00431	target	O75311	8001	Human	unknown	antagonist	12614680|20600211
DB00466	target	O75311	8001	Human	unknown	antagonist	17714449
DB00602	target	O75311	8001	Human	yes	agonist	17016423|15313134|19336526|10592235
DB00145	target	P23416	2742	Human	unknown		16847326|17012403|17550639
DB00431	target	P23416	2742	Human	unknown	antagonist	12614680|20600211
DB00466	target	P23416	2742	Human	unknown	antagonist	17714449|17405877
DB00898	target	P23416	2742	Human	yes	agonist	17139284|17016423|9452448|20713066
DB00146	enzyme	O15528	1594	Human	unknown	substrate	20619365|10374186|16061850|9527847|16955631|15887856
DB00153	enzyme	O15528	1594	Human	unknown	substrate	17426122|20525913|15574355|16816472|11686044
DB01285	enzyme	O15528	1594	Human	unknown	inducer	19920212
DB01436	target	O15528	1594	Human	unknown		15369780
DB00147	target	O00764	8566	Human	yes		15985434|16494569|16978644
DB00165	target	O00764	8566	Human	yes	ligand	16494569|16978644|16466641|18256491
DB03909	target	O00764	8566	Human	unknown		17139284|17016423|10592235
DB04770	target	O00764	8566	Human	unknown		10592235
DB04776	target	O00764	8566	Human	unknown		10592235
DB00148	target	P06732	1158	Human	yes	ligand	17389266|17000714|1731757
DB02490	target	P06732	1158	Human	unknown		17139284|17016423|10592235
DB04027	target	P06732	1158	Human	unknown		17139284|17016423|10592235
DB00148	target	P12532	1159	Human	yes	ligand	17139284|17016423|11538605|2394753|8662608|1731757
DB00148	target	P12532	548596	Human	yes	ligand	17139284|17016423|11538605|2394753|8662608|1731757
